"","bin","prop","lwr","upr","cases","midpoint","spl","method","mod","weights"
"1180","(0.7,1]",0.653006877436888,0.35718092107373,0.853765871289153,6.53006877436888,0.604896815828363,"1","avgtrf","silscs","tuned"
"1181","[0,0.228]",0.0853853748135462,0.0207682176217062,0.385206194934414,0.939239122949009,0.030670646472634,"2","avgtrf","silscs","tuned"
"1182","(0.228,0.359]",0.0848949297819641,0.0187766647812014,0.406355218485481,0.848949297819641,0.0782158656692364,"2","avgtrf","silscs","tuned"
"1183","(0.359,0.571]",0.0894094210384325,0.0220583266367053,0.409520357057478,0.894094210384325,0.134492796679404,"2","avgtrf","silscs","tuned"
"1184","(0.571,1]",0.548438403551369,0.23396314171284,0.833397934847693,5.48438403551369,0.586947577482801,"2","avgtrf","silscs","tuned"
"1185","[0,0.226]",0.134300291107335,0.0329223107701082,0.442610011346412,1.47730320218069,0.0376805440179991,"3","avgtrf","silscs","tuned"
"1186","(0.226,0.478]",0.248735741385208,0.0648063614525144,0.586464524628464,2.48735741385208,0.119300611908885,"3","avgtrf","silscs","tuned"
"1187","(0.478,0.782]",0.212289090576686,0.0825145163379243,0.519503739241252,2.12289090576686,0.235124662270838,"3","avgtrf","silscs","tuned"
"1188","(0.782,1]",0.441244847820038,0.162833754065429,0.755000552477428,4.41244847820038,0.653504594379952,"3","avgtrf","silscs","tuned"
"1189","[0,0.299]",0.166666666666667,0.0439202854334579,0.478920277029961,1.83333333333333,0.0368701107382237,"4","avgtrf","silscs","tuned"
"1190","(0.299,0.411]",0.133333333333333,0.0132304006500072,0.479588905866829,1.33333333333333,0.0955230981140403,"4","avgtrf","silscs","tuned"
"1191","(0.411,0.665]",0.35,0.118057800294733,0.674460128183627,3.5,0.164289440788943,"4","avgtrf","silscs","tuned"
"1192","(0.665,1]",0.416666666666667,0.150575199240045,0.733190500350638,4.16666666666667,0.605636453413126,"4","avgtrf","silscs","tuned"
"1193","[0,0.382]",0.111699384588656,0.0321196852116953,0.411288408782272,1.22869323047521,0.0428744687178138,"5","avgtrf","silscs","tuned"
"1194","(0.382,0.515]",0.106202656380854,0.0268697805842725,0.42740134196559,1.06202656380854,0.114967981518884,"5","avgtrf","silscs","tuned"
"1195","(0.515,0.694]",0.170928020571624,0.0450747400807311,0.499394610292261,1.70928020571624,0.203687772627082,"5","avgtrf","silscs","tuned"
"1196","(0.694,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.631594259826012,"5","avgtrf","silscs","tuned"
"1197","[0,0.474]",0.0359131418544169,0.00489484098788525,0.330642707706183,0.395044560398586,0.0647604157234563,"6","avgtrf","silscs","tuned"
"1198","(0.474,0.61]",0.229671159862786,0.0480810136390582,0.576161800554153,2.29671159862786,0.154572731175717,"6","avgtrf","silscs","tuned"
"1199","(0.61,0.823]",0.0591398189587331,0.00987022116457691,0.379946558093476,0.591398189587331,0.259268004441677,"6","avgtrf","silscs","tuned"
"1200","(0.823,1]",0.371684565138622,0.154440933556285,0.668081809878003,3.71684565138622,0.669455688989417,"6","avgtrf","silscs","tuned"
"1201","[0,0.551]",0.504065040650406,0.405633401966154,0.599472873043924,20.6666666666667,0.113333333402875,"1",NA,"si","equal"
"1202","(0.551,1]",0,NA,NA,0,0.613333333402875,"1",NA,"si","equal"
"1203","[0,0.56]",0.199186991869919,0.100654398109548,0.344640667427859,8.16666666666667,0.111794871862657,"2",NA,"si","equal"
"1204","(0.56,1]",0,NA,NA,0,0.611794871862657,"2",NA,"si","equal"
"1205","[0,0.548]",0.25609756097561,0.14675511743506,0.403490464886186,10.5,0.108974359040016,"3",NA,"si","equal"
"1206","(0.548,1]",0,NA,NA,0,0.608974359040016,"3",NA,"si","equal"
